band_size,band_fraction,precision,positives_in_band,recall,threshold,feasible,binding
17330,0.525948406676783,0.1742065781881131,3019,0.8133081896551724,0.3109570381606442,False,precision
17345,0.5264036418816388,0.17411357739982705,3020,0.8135775862068966,0.3108836760128118,False,precision
17348,0.52649468892261,0.1740834678349089,3020,0.8135775862068966,0.3107507247246144,False,precision
17367,0.5270713201820941,0.17406575689526113,3023,0.814385775862069,0.3107321457076075,False,precision
17370,0.5271623672230652,0.1740356937248129,3023,0.814385775862069,0.3106618254444878,False,precision
17374,0.5272837632776934,0.17399562564751928,3023,0.814385775862069,0.31040702628386424,False,precision
17375,0.5273141122913505,0.17398561151079137,3023,0.814385775862069,0.310306242246801,False,precision
17437,0.529195751138088,0.17371107415266387,3029,0.8160021551724138,0.3101506058803063,False,precision
17439,0.5292564491654022,0.17374849475313953,3030,0.8162715517241379,0.31013509490010255,False,precision
17479,0.5304704097116844,0.17340808970764918,3031,0.8165409482758621,0.3098629843668702,False,precision
17482,0.5305614567526555,0.17337833199862715,3031,0.8165409482758621,0.3098412486804238,False,precision
17534,0.5321396054628225,0.17286414965210448,3031,0.8165409482758621,0.3097922554917141,False,precision
17545,0.5324734446130501,0.17275577087489313,3031,0.8165409482758621,0.309770282891815,False,precision
17551,0.5326555386949924,0.17275368924847587,3032,0.8168103448275862,0.309594991938244,False,precision
17677,0.5364795144157815,0.17186174124568648,3038,0.818426724137931,0.3095783596701524,False,precision
17698,0.5371168437025796,0.17171431800203413,3039,0.8186961206896551,0.3095374117009642,False,precision
17728,0.5380273141122913,0.1715365523465704,3041,0.8192349137931034,0.3094583817573841,False,precision
17732,0.5381487101669196,0.17155425219941348,3042,0.8195043103448276,0.3093181044210387,False,precision
17742,0.5384522003034902,0.1715139217675572,3043,0.8197737068965517,0.3093083161295264,False,precision
17890,0.5429438543247345,0.1704304080491895,3049,0.8213900862068966,0.3091457508779556,False,precision
17896,0.5431259484066768,0.17037326776933392,3049,0.8213900862068966,0.3091420217508271,False,precision
17914,0.5436722306525038,0.1702578988500614,3050,0.8216594827586207,0.30910248284519803,False,precision
17960,0.5450682852807284,0.16987750556792874,3051,0.8219288793103449,0.30908238676149763,False,precision
17976,0.5455538694992412,0.16994882064975522,3055,0.8230064655172413,0.3088890705838848,False,precision
17987,0.5458877086494689,0.16984488797464836,3055,0.8230064655172413,0.30886850291486034,False,precision
17988,0.545918057663126,0.16983544585279076,3055,0.8230064655172413,0.3087358741602711,False,precision
18004,0.5464036418816388,0.16974005776494114,3056,0.8232758620689655,0.30873287331423993,False,precision
18021,0.5469195751138088,0.16969091615337661,3058,0.8238146551724138,0.30847477618980906,False,precision
18034,0.5473141122913505,0.16962404347343907,3059,0.8240840517241379,0.3084680196854757,False,precision
18054,0.5479210925644916,0.1694915254237288,3060,0.8243534482758621,0.30817198896601683,False,precision
18059,0.5480728376327769,0.16944459826125477,3060,0.8243534482758621,0.3075353224667911,False,precision
18122,0.5499848254931715,0.1693521686348085,3069,0.8267780172413793,0.30750366152030206,False,precision
18137,0.5504400606980273,0.16932237966587638,3071,0.8273168103448276,0.3073793195911481,False,precision
18151,0.550864946889226,0.1692468734504986,3072,0.8275862068965517,0.30715437408006974,False,precision
18157,0.5510470409711684,0.1691909456407997,3072,0.8275862068965517,0.30706127476965306,False,precision
18268,0.5544157814871017,0.1686008320560543,3080,0.8297413793103449,0.3070602563973272,False,precision
18276,0.5546585735963582,0.16852702998467936,3080,0.8297413793103449,0.3069082414137696,False,precision
18281,0.5548103186646434,0.1684809364914392,3080,0.8297413793103449,0.3068004019322241,False,precision
18286,0.5549620637329287,0.1684348682051843,3080,0.8297413793103449,0.3067951017318909,False,precision
18292,0.555144157814871,0.1684889569210584,3082,0.8302801724137931,0.3067373572096004,False,precision
18293,0.5551745068285281,0.1685344120701908,3083,0.8305495689655172,0.306694836031254,False,precision
18299,0.5553566009104705,0.1684791518662222,3083,0.8305495689655172,0.3064515954664684,False,precision
18325,0.5561456752655539,0.16824010914051843,3083,0.8305495689655172,0.3064071065459832,False,precision
18352,0.5569650986342943,0.16810156931124673,3085,0.8310883620689655,0.3061267355026425,False,precision
18366,0.5573899848254932,0.1681367744745726,3088,0.8318965517241379,0.3058838076290946,False,precision
18373,0.5576024279210926,0.1680727153975943,3088,0.8318965517241379,0.30568251849897354,False,precision
18517,0.5619726858877087,0.16730571906896366,3098,0.8345905172413793,0.30553472927162245,False,precision
18559,0.563247344461305,0.16703486179212243,3100,0.8351293103448276,0.3054570749150006,False,precision
18562,0.5633383915022762,0.1670078655317315,3100,0.8351293103448276,0.3053952047834372,False,precision
18694,0.5673444613050076,0.16620305980528513,3107,0.8370150862068966,0.30522791918638204,False,precision
18825,0.571320182094082,0.1655245683930943,3116,0.8394396551724138,0.30498132528215155,False,precision
18841,0.5718057663125948,0.16549015445040072,3118,0.8399784482758621,0.3048504959153265,False,precision
18885,0.5731411229135053,0.16521048451151707,3120,0.8405172413793104,0.30481313090515255,False,precision
18897,0.57350531107739,0.16510557231306558,3120,0.8405172413793104,0.30481265701469634,False,precision
18899,0.5735660091047041,0.16508809989946557,3120,0.8405172413793104,0.3047095334318351,False,precision
18903,0.5736874051593324,0.16505316616410093,3120,0.8405172413793104,0.30463666501789427,False,precision
18905,0.5737481031866465,0.16503570483998942,3120,0.8405172413793104,0.30451441051786343,False,precision
18906,0.5737784522003034,0.16502697556331322,3120,0.8405172413793104,0.304453392740163,False,precision
18938,0.5747496206373293,0.16490653712113212,3123,0.8413254310344828,0.3043747317825626,False,precision
18940,0.5748103186646434,0.16488912354804647,3123,0.8413254310344828,0.30437026680476154,False,precision
18947,0.5750227617602428,0.16482820499287487,3123,0.8413254310344828,0.30406962734847115,False,precision
18980,0.5760242792109257,0.16454162276080084,3123,0.8413254310344828,0.3039534037883661,False,precision
18982,0.5760849772382397,0.16452428616584133,3123,0.8413254310344828,0.30378685699021457,False,precision
19002,0.5766919575113809,0.16435112093463847,3123,0.8413254310344828,0.3034645917900394,False,precision
19011,0.5769650986342943,0.1642733154489506,3123,0.8413254310344828,0.30331307985129147,False,precision
19021,0.577268588770865,0.1642395247358183,3124,0.8415948275862069,0.3032392710398153,False,precision
19036,0.5777238239757208,0.1641101071653709,3124,0.8415948275862069,0.3032209986143997,False,precision
19040,0.577845220030349,0.16407563025210084,3124,0.8415948275862069,0.30315983117397444,False,precision
19046,0.5780273141122914,0.16402394203507298,3124,0.8415948275862069,0.30295419492380854,False,precision
19067,0.5786646433990895,0.16394818272407824,3126,0.8421336206896551,0.30275049647260144,False,precision
19073,0.5788467374810319,0.16394903790698895,3127,0.8424030172413793,0.3027118745019119,False,precision
19094,0.57948406676783,0.16387346810516393,3129,0.8429418103448276,0.3026334027571812,False,precision
19111,0.58,0.16383234786248757,3131,0.8434806034482759,0.30250021269332594,False,precision
19113,0.5800606980273141,0.1638152043112018,3131,0.8434806034482759,0.3024835216301248,False,precision
19118,0.5802124430955994,0.16377236112564075,3131,0.8434806034482759,0.3023989272691954,False,precision
19164,0.581608497723824,0.1634836151116677,3133,0.8440193965517241,0.3022297753832549,False,precision
19167,0.5816995447647951,0.16345802681692492,3133,0.8440193965517241,0.3020363182956174,False,precision
19208,0.5829438543247345,0.16326530612244897,3136,0.8448275862068966,0.3018689867413189,False,precision
19221,0.5833383915022762,0.1632069091098278,3137,0.8450969827586207,0.3017933817578784,False,precision
19225,0.5834597875569044,0.16317295188556566,3137,0.8450969827586207,0.3017570011077701,False,precision
19258,0.5844613050075873,0.16299719597050577,3139,0.845635775862069,0.30175403238065596,False,precision
19271,0.584855842185129,0.16299102278034353,3141,0.8461745689655172,0.301669820298048,False,precision
19295,0.5855842185128983,0.16284011401917595,3142,0.8464439655172413,0.30166395445444516,False,precision
19299,0.5857056145675266,0.16280636302399087,3142,0.8464439655172413,0.3016347948367724,False,precision
19318,0.5862822458270106,0.16269800186354694,3143,0.8467133620689655,0.30160022047849183,False,precision
19353,0.5873444613050076,0.16240376169069395,3143,0.8467133620689655,0.3014235322391415,False,precision
19359,0.58752655538695,0.16235342734645383,3143,0.8467133620689655,0.301378986295174,False,precision
19384,0.5882852807283764,0.1622472141972761,3145,0.8472521551724138,0.30135961471902206,False,precision
19393,0.5885584218512898,0.16222348269994327,3146,0.8475215517241379,0.30104488090728665,False,precision
19412,0.5891350531107739,0.16211621677313,3147,0.8477909482758621,0.3008943253386736,False,precision
19413,0.5891654021244309,0.16210786586308143,3147,0.8477909482758621,0.30085663665723295,False,precision
19439,0.5899544764795144,0.1619424867534338,3148,0.8480603448275862,0.3008224835410722,False,precision
19445,0.5901365705614567,0.16189251735664695,3148,0.8480603448275862,0.3007101602506925,False,precision
19475,0.5910470409711684,0.16169448010269577,3149,0.8483297413793104,0.30059132542474415,False,precision
19479,0.5911684370257967,0.16166127624621388,3149,0.8483297413793104,0.3005911010857925,False,precision
19497,0.5917147192716237,0.1615633174334513,3150,0.8485991379310345,0.30052354416413496,False,precision
19518,0.5923520485584218,0.16149195614304745,3152,0.8491379310344828,0.30048329229201287,False,precision
19552,0.5933839150227618,0.16126227495908346,3153,0.8494073275862069,0.3004777115169242,False,precision
19561,0.5936570561456752,0.16129032258064516,3155,0.8499461206896551,0.30044417246911653,False,precision
19576,0.5941122913505311,0.16121781773600327,3156,0.8502155172413793,0.30043346978538077,False,precision
19614,0.5952655538694992,0.16105842765371672,3159,0.8510237068965517,0.30035611038974114,False,precision
19619,0.5954172989377845,0.16101738111014832,3159,0.8510237068965517,0.3001592582119942,False,precision
19622,0.5955083459787557,0.1609927632249516,3159,0.8510237068965517,0.30013051533586993,False,precision
19651,0.5963884673748103,0.16075517785354435,3159,0.8510237068965517,0.3001274599515929,False,precision
19652,0.5964188163884674,0.16074699776104212,3159,0.8510237068965517,0.30004655099962163,False,precision
19653,0.5964491654021244,0.16073881850099223,3159,0.8510237068965517,0.30003999287742555,False,precision
19657,0.5965705614567527,0.16070610978277458,3159,0.8510237068965517,0.30000614025672945,False,precision
19788,0.600546282245827,0.16019809985850011,3170,0.8539870689655172,0.2999843408413215,False,precision
19796,0.6007890743550834,0.1601838755304102,3171,0.8542564655172413,0.2999261709679446,False,precision
19823,0.601608497723824,0.15996569641325734,3171,0.8542564655172413,0.29985001459937094,False,precision
19848,0.6023672230652504,0.15981459089076985,3172,0.8545258620689655,0.2998407805141585,False,precision
19857,0.6026403641881639,0.1597421564183915,3172,0.8545258620689655,0.29982402676092196,False,precision
19885,0.6034901365705615,0.15961780236359063,3174,0.8550646551724138,0.29979998539401165,False,precision
19890,0.6036418816388467,0.1596279537456008,3175,0.8553340517241379,0.29970780757473264,False,precision
19891,0.6036722306525037,0.15961992861092958,3175,0.8553340517241379,0.2997033417925401,False,precision
19894,0.6037632776934749,0.15959585804765256,3175,0.8553340517241379,0.2995456549883547,False,precision
19923,0.6046433990895296,0.1594137429102043,3176,0.8556034482758621,0.2993405848861085,False,precision
19949,0.605432473444613,0.15920597523685398,3176,0.8556034482758621,0.2992961565548943,False,precision
19952,0.6055235204855842,0.15918203688853247,3176,0.8556034482758621,0.29926531353806995,False,precision
19953,0.6055538694992413,0.15922417681551645,3177,0.8558728448275862,0.29923263349025325,False,precision
19961,0.6057966616084978,0.15921046039777567,3178,0.8561422413793104,0.29921629527729177,False,precision
19975,0.6062215477996965,0.15914893617021278,3179,0.8564116379310345,0.2990644849633556,False,precision
19981,0.6064036418816389,0.15910114608878434,3179,0.8564116379310345,0.29903837874617917,False,precision
19994,0.6067981790591805,0.1590477143142943,3180,0.8566810344827587,0.29903545294136913,False,precision
20012,0.6073444613050076,0.159004597241655,3182,0.8572198275862069,0.2989346371182788,False,precision
20039,0.6081638846737482,0.15879035880033934,3182,0.8572198275862069,0.2989143550259303,False,precision
20103,0.6101062215477997,0.15878227130279063,3192,0.8599137931034483,0.29851929436752606,False,precision
20111,0.6103490136570562,0.15876883297697778,3193,0.8601831896551724,0.2984194632120653,False,precision
20113,0.6104097116843703,0.1587530452940884,3193,0.8601831896551724,0.29841710880889144,False,precision
20119,0.6105918057663126,0.15870570107858242,3193,0.8601831896551724,0.2984037307292662,False,precision
20120,0.6106221547799696,0.15869781312127237,3193,0.8601831896551724,0.29830600488690073,False,precision
20122,0.6106828528072837,0.15868203955869198,3193,0.8601831896551724,0.2981760389471003,False,precision
20127,0.610834597875569,0.15864261936701943,3193,0.8601831896551724,0.29815556597558185,False,precision
20143,0.6113201820940819,0.15851660626520378,3193,0.8601831896551724,0.29809430212635435,False,precision
20149,0.6115022761760243,0.15846940294803713,3193,0.8601831896551724,0.2979682895987779,False,precision
20154,0.6116540212443096,0.1584300883199365,3193,0.8601831896551724,0.29784229331967343,False,precision
20157,0.6117450682852807,0.158406508905095,3193,0.8601831896551724,0.2976616478262475,False,precision
20168,0.6120789074355083,0.1583201110670369,3193,0.8601831896551724,0.29759271236686374,False,precision
20170,0.6121396054628224,0.15830441249380267,3193,0.8601831896551724,0.29750806773718863,False,precision
20174,0.6122610015174507,0.15827302468523843,3193,0.8601831896551724,0.29745974577808776,False,precision
20178,0.6123823975720789,0.15824164932104273,3193,0.8601831896551724,0.29745215257111224,False,precision
20198,0.61298937784522,0.15823348846420437,3196,0.8609913793103449,0.29744664184003533,False,precision
20202,0.6131107738998482,0.1582021582021582,3196,0.8609913793103449,0.2973798258123244,False,precision
20229,0.6139301972685888,0.1580404369963913,3197,0.861260775862069,0.29727172141726743,False,precision
20238,0.6142033383915023,0.1579701551536713,3197,0.861260775862069,0.29725755305289153,False,precision
20244,0.6143854324734446,0.15792333530922742,3197,0.861260775862069,0.29718853334396517,False,precision
20249,0.6145371775417299,0.1578843399674058,3197,0.861260775862069,0.2971010009250497,False,precision
20265,0.6150227617602428,0.15790772267456205,3200,0.8620689655172413,0.2969550654603019,False,precision
20272,0.6152352048558422,0.15785319652722968,3200,0.8620689655172413,0.2969520690066335,False,precision
20281,0.6155083459787557,0.15783245402100488,3201,0.8623383620689655,0.29693830838457563,False,precision
20292,0.6158421851289833,0.15779617583284053,3202,0.8626077586206896,0.2969372188065062,False,precision
20294,0.6159028831562974,0.15778062481521632,3202,0.8626077586206896,0.2969039240199834,False,precision
20420,0.6197268588770865,0.15754162585700293,3217,0.8666487068965517,0.2968444429078373,False,precision
20427,0.6199393019726859,0.15758554853869877,3219,0.8671875,0.2967853024929629,False,precision
20430,0.6200303490136571,0.15756240822320117,3219,0.8671875,0.29677203814649383,False,precision
20456,0.6208194233687405,0.15741102854908096,3220,0.8674568965517241,0.2966630356057383,False,precision
20487,0.6217602427921093,0.157172841314004,3220,0.8674568965517241,0.29662390240510134,False,precision
20502,0.6222154779969651,0.15705784801482783,3220,0.8674568965517241,0.29653962308425896,False,precision
20509,0.6224279210925645,0.15700424204007996,3220,0.8674568965517241,0.29651491831019955,False,precision
20520,0.6227617602427921,0.1570175438596491,3222,0.8679956896551724,0.2964226046958552,False,precision
20549,0.6236418816388467,0.1568932794783201,3224,0.8685344827586207,0.2963986658318163,False,precision
20588,0.624825493171472,0.15659607538371867,3224,0.8685344827586207,0.2962762435057621,False,precision
20593,0.6249772382397573,0.15655805370757053,3224,0.8685344827586207,0.29623504303891285,False,precision
20599,0.6251593323216995,0.15651245206077966,3224,0.8685344827586207,0.2961417953168106,False,precision
20604,0.6253110773899848,0.15652300524170065,3225,0.8688038793103449,0.2960011660321505,False,precision
20605,0.6253414264036419,0.15651540888133947,3225,0.8688038793103449,0.29597969622237025,False,precision
20606,0.6253717754172989,0.1565078132582743,3225,0.8688038793103449,0.2959370251388972,False,precision
20611,0.6255235204855842,0.1565183639803988,3226,0.869073275862069,0.29589311576765503,False,precision
20648,0.6266464339908953,0.15638318481208835,3229,0.8698814655172413,0.295882513014792,False,precision
20653,0.6267981790591806,0.15634532513436306,3229,0.8698814655172413,0.2957832623572943,False,precision
20657,0.6269195751138088,0.15631505058817835,3229,0.8698814655172413,0.2957808901439833,False,precision
20674,0.6274355083459787,0.15623488439585953,3230,0.8701508620689655,0.29575144231070605,False,precision
20682,0.6276783004552352,0.1561744512136157,3230,0.8701508620689655,0.29571164714829146,False,precision
20695,0.6280728376327769,0.15617298864460014,3232,0.8706896551724138,0.29563909117171316,False,precision
20701,0.6282549317147192,0.1561277232983914,3232,0.8706896551724138,0.29563034634227314,False,precision
20707,0.6284370257966616,0.15613077703192157,3233,0.8709590517241379,0.29551889703492745,False,precision
20712,0.6285887708649469,0.15609308613364234,3233,0.8709590517241379,0.2954400421136802,False,precision
20735,0.6292867981790592,0.15591994212683868,3233,0.8709590517241379,0.2953697038680114,False,precision
20767,0.630257966616085,0.15567968411421967,3233,0.8709590517241379,0.2950957034065877,False,precision
20800,0.6312594840667678,0.15548076923076923,3234,0.8712284482758621,0.29500905850734943,False,precision
20811,0.6315933232169955,0.15539858728557013,3234,0.8712284482758621,0.29500401689538075,False,precision
20854,0.6328983308042488,0.15522201975640165,3237,0.8720366379310345,0.29498339467561635,False,precision
20855,0.6329286798179059,0.15526252697194917,3238,0.8723060344827587,0.29474117560537233,False,precision
20860,0.6330804248861912,0.15527325023969318,3239,0.8725754310344828,0.29464041730723123,False,precision
20861,0.6331107738998483,0.15526580700829298,3239,0.8725754310344828,0.2945995341609968,False,precision
21008,0.6375720789074355,0.15484577303884234,3253,0.8763469827586207,0.2945569938607589,False,precision
21013,0.6377238239757208,0.15480892780659591,3253,0.8763469827586207,0.29441315743814145,False,precision
21014,0.6377541729893779,0.15480156086418578,3253,0.8763469827586207,0.29441108604155997,False,precision
21096,0.6402427921092565,0.15438945771710277,3257,0.8774245689655172,0.29435098732175474,False,precision
21100,0.6403641881638846,0.1543601895734597,3257,0.8774245689655172,0.2943097390010228,False,precision
21103,0.6404552352048558,0.15433824574705018,3257,0.8774245689655172,0.2942898091853905,False,precision
21109,0.6406373292867982,0.15429437680610167,3257,0.8774245689655172,0.29425161365343766,False,precision
21117,0.6408801213960547,0.15423592366339917,3257,0.8774245689655172,0.2942469932773558,False,precision
21121,0.6410015174506829,0.15420671369726813,3257,0.8774245689655172,0.2942119006421419,False,precision
21126,0.6411532625189681,0.15417021679447127,3257,0.8774245689655172,0.2941898786196228,False,precision
21158,0.6421244309559939,0.15407883542867945,3260,0.8782327586206896,0.294001780236394,False,precision
21163,0.6422761760242792,0.1540424325473704,3260,0.8782327586206896,0.2939908247492411,False,precision
21168,0.6424279210925645,0.15400604686318972,3260,0.8782327586206896,0.2939568277041802,False,precision
21197,0.6433080424886192,0.15379534839835826,3260,0.8782327586206896,0.29376428592150733,False,precision
21218,0.6439453717754173,0.15364313318880196,3260,0.8782327586206896,0.2936925578959006,False,precision
21219,0.6439757207890744,0.1536358923606202,3260,0.8782327586206896,0.2936289031319558,False,precision
21262,0.6452807283763278,0.1533722133383501,3261,0.8785021551724138,0.29353144759649197,False,precision
21287,0.6460394537177542,0.15323906609667873,3262,0.8787715517241379,0.29350358387718345,False,precision
21289,0.6461001517450683,0.15322467001737985,3262,0.8787715517241379,0.29338154351998286,False,precision
21296,0.6463125948406677,0.15317430503380916,3262,0.8787715517241379,0.2932263479064088,False,precision
21308,0.6466767830045523,0.1530880420499343,3262,0.8787715517241379,0.2931658383904844,False,precision
21310,0.6467374810318665,0.15307367433129987,3262,0.8787715517241379,0.2930364034619033,False,precision
21311,0.6467678300455235,0.15306649148327156,3262,0.8787715517241379,0.2928619131818507,False,precision
21316,0.6469195751138088,0.1530305873522237,3262,0.8787715517241379,0.2927620620822499,False,precision
21321,0.6470713201820941,0.15299470006097274,3262,0.8787715517241379,0.2927560428253303,False,precision
21408,0.649711684370258,0.15269992526158446,3269,0.8806573275862069,0.2927559185586338,False,precision
21414,0.6498937784522003,0.1526571401886616,3269,0.8806573275862069,0.29255556876208255,False,precision
21444,0.650804248861912,0.1525368401417646,3271,0.8811961206896551,0.2924966321117399,False,precision
21456,0.6511684370257966,0.1525447427293065,3273,0.8817349137931034,0.292185630300892,False,precision
21477,0.6518057663125948,0.15244214741351214,3274,0.8820043103448276,0.29210133045318254,False,precision
21478,0.6518361153262519,0.15243504981841885,3274,0.8820043103448276,0.2918562444711799,False,precision
21518,0.6530500758725342,0.15219815968026768,3275,0.8822737068965517,0.29176681140945665,False,precision
