band_size,coverage,npv,subscribers_routed,leakage_rate,threshold,feasible,binding
27454,0.8332018209408194,0.9440518685801704,1536,0.41379310344827586,0.47172023112721356,False,"npv,leak_rate,leak_abs"
27456,0.8332625189681335,0.9440195221445221,1537,0.4140625,0.4721054000385067,False,"npv,leak_rate,leak_abs"
27458,0.8333232169954476,0.9439871804210066,1538,0.41433189655172414,0.4728399056332642,False,"npv,leak_rate,leak_abs"
27462,0.8334446130500759,0.9439953390139101,1538,0.41433189655172414,0.4728674759562339,False,"npv,leak_rate,leak_abs"
27469,0.8336570561456753,0.943973206159671,1539,0.4146012931034483,0.47340919798636866,False,"npv,leak_rate,leak_abs"
27482,0.834051593323217,0.9439269339931592,1541,0.4151400862068966,0.47394991629670646,False,"npv,leak_rate,leak_abs"
27491,0.8343247344461305,0.9438361645629478,1544,0.41594827586206895,0.47413613514032443,False,"npv,leak_rate,leak_abs"
27493,0.8343854324734447,0.943840250245517,1544,0.41594827586206895,0.47415220864885294,False,"npv,leak_rate,leak_abs"
27498,0.8345371775417298,0.943850461851771,1544,0.41594827586206895,0.4745603632253759,False,"npv,leak_rate,leak_abs"
27500,0.834597875569044,0.9438545454545455,1544,0.41594827586206895,0.47471655850899186,False,"npv,leak_rate,leak_abs"
27508,0.8348406676783005,0.9437981678057292,1546,0.41648706896551724,0.47475119837349594,False,"npv,leak_rate,leak_abs"
27512,0.8349620637329287,0.94380633905205,1546,0.41648706896551724,0.4749887221716339,False,"npv,leak_rate,leak_abs"
27516,0.8350834597875569,0.943778165431022,1547,0.4167564655172414,0.47518125793760385,False,"npv,leak_rate,leak_abs"
27518,0.8351441578148711,0.9437822516171234,1547,0.4167564655172414,0.47861757225790447,False,"npv,leak_rate,leak_abs"
27529,0.8354779969650986,0.9437683896981365,1548,0.4170258620689655,0.4786268765353983,False,"npv,leak_rate,leak_abs"
27537,0.8357207890743551,0.9437120964520463,1550,0.4175646551724138,0.47885161377989555,False,"npv,leak_rate,leak_abs"
27544,0.8359332321699545,0.9436537902991577,1552,0.41810344827586204,0.47916759484573607,False,"npv,leak_rate,leak_abs"
27549,0.8360849772382397,0.9436640168427166,1552,0.41810344827586204,0.4836172420301597,False,"npv,leak_rate,leak_abs"
27556,0.8362974203338391,0.9436057482943824,1554,0.41864224137931033,0.48385900646312147,False,"npv,leak_rate,leak_abs"
27557,0.8363277693474962,0.9436077947526944,1554,0.41864224137931033,0.48408542865781284,False,"npv,leak_rate,leak_abs"
27570,0.836722306525038,0.9436343852013057,1554,0.41864224137931033,0.4841844811336613,False,"npv,leak_rate,leak_abs"
27587,0.8372382397572079,0.9436328705549716,1555,0.4189116379310345,0.48446887496220414,False,"npv,leak_rate,leak_abs"
27597,0.8375417298937784,0.9436170598253434,1556,0.4191810344827586,0.4847359076456089,False,"npv,leak_rate,leak_abs"
27602,0.8376934749620637,0.9436272733859865,1556,0.4191810344827586,0.48501658752735327,False,"npv,leak_rate,leak_abs"
27604,0.8377541729893778,0.9435951311404144,1557,0.41945043103448276,0.48605839495120634,False,"npv,leak_rate,leak_abs"
27607,0.837845220030349,0.9436012605498605,1557,0.41945043103448276,0.4861080786424124,False,"npv,leak_rate,leak_abs"
27611,0.8379666160849772,0.9436094310238673,1557,0.41945043103448276,0.4861849921817162,False,"npv,leak_rate,leak_abs"
27612,0.8379969650986343,0.9436114732724902,1557,0.41945043103448276,0.4867872640267204,False,"npv,leak_rate,leak_abs"
27620,0.8382397572078908,0.9436278059377263,1557,0.41945043103448276,0.48880397090843164,False,"npv,leak_rate,leak_abs"
27621,0.8382701062215479,0.9436298468556533,1557,0.41945043103448276,0.48949036411445235,False,"npv,leak_rate,leak_abs"
27623,0.8383308042488619,0.9436339282481989,1557,0.41945043103448276,0.4895585351757804,False,"npv,leak_rate,leak_abs"
27630,0.8385432473444613,0.9436482084690554,1557,0.41945043103448276,0.4899585507421055,False,"npv,leak_rate,leak_abs"
27641,0.838877086494689,0.9436706342028146,1557,0.41945043103448276,0.49120736747713495,False,"npv,leak_rate,leak_abs"
27643,0.8389377845220031,0.9436747096914228,1557,0.41945043103448276,0.4920070230284348,False,"npv,leak_rate,leak_abs"
27649,0.8391198786039453,0.943650764946291,1558,0.4197198275862069,0.4945665181005028,False,"npv,leak_rate,leak_abs"
27650,0.8391502276176024,0.943616636528029,1559,0.41998922413793105,0.49479587413019555,False,"npv,leak_rate,leak_abs"
27654,0.8392716236722306,0.9436247920734794,1559,0.41998922413793105,0.49788131061543317,False,"npv,leak_rate,leak_abs"
27656,0.8393323216995447,0.9436288689615273,1559,0.41998922413793105,0.501103667718587,False,"npv,leak_rate,leak_abs"
27660,0.839453717754173,0.9436008676789588,1560,0.4202586206896552,0.5022464521675802,False,"npv,leak_rate,leak_abs"
27661,0.83948406676783,0.943602906619428,1560,0.4202586206896552,0.502736172796438,False,"npv,leak_rate,leak_abs"
27665,0.8396054628224583,0.9435749141514549,1561,0.42052801724137934,0.5027377624977464,False,"npv,leak_rate,leak_abs"
27671,0.8397875569044007,0.9435871490007589,1561,0.42052801724137934,0.5027572828436838,False,"npv,leak_rate,leak_abs"
27673,0.8398482549317147,0.9435912261048676,1561,0.42052801724137934,0.503166133975611,False,"npv,leak_rate,leak_abs"
27674,0.8398786039453717,0.9435932644359326,1561,0.42052801724137934,0.5064498222974326,False,"npv,leak_rate,leak_abs"
27678,0.84,0.943601416287304,1561,0.42052801724137934,0.5067402075243075,False,"npv,leak_rate,leak_abs"
27680,0.8400606980273141,0.9436054913294798,1561,0.42052801724137934,0.5077765970247841,False,"npv,leak_rate,leak_abs"
27688,0.8403034901365706,0.943513435423288,1564,0.4213362068965517,0.5086764075165433,False,"npv,leak_rate,leak_abs"
27689,0.8403338391502276,0.9435154754595688,1564,0.4213362068965517,0.5092960492121438,False,"npv,leak_rate,leak_abs"
27690,0.8403641881638847,0.9435175153485013,1564,0.4213362068965517,0.5175193794865486,False,"npv,leak_rate,leak_abs"
27693,0.8404552352048559,0.943487523923013,1565,0.42160560344827586,0.5197560730184753,False,"npv,leak_rate,leak_abs"
27695,0.84051593323217,0.9434916049828489,1565,0.42160560344827586,0.5216675852269385,False,"npv,leak_rate,leak_abs"
27696,0.8405462822458271,0.9434936452917388,1565,0.42160560344827586,0.5224307531370102,False,"npv,leak_rate,leak_abs"
27699,0.8406373292867981,0.9434636629481209,1566,0.421875,0.5225484835030522,False,"npv,leak_rate,leak_abs"
27700,0.8406676783004552,0.9434657039711192,1566,0.421875,0.525867403698968,False,"npv,leak_rate,leak_abs"
27704,0.8407890743550834,0.9434738665896621,1566,0.421875,0.5268364451498893,False,"npv,leak_rate,leak_abs"
27706,0.8408497723823976,0.943477947015087,1566,0.421875,0.5277148191990313,False,"npv,leak_rate,leak_abs"
27707,0.8408801213960546,0.9434799870068936,1566,0.421875,0.5306175988852136,False,"npv,leak_rate,leak_abs"
27712,0.8410318664643399,0.9434540993071594,1567,0.42214439655172414,0.5324409761533049,False,"npv,leak_rate,leak_abs"
27716,0.8411532625189682,0.9434622600663877,1567,0.42214439655172414,0.5327832548241073,False,"npv,leak_rate,leak_abs"
27717,0.8411836115326252,0.9434642998881553,1567,0.42214439655172414,0.5338417256458827,False,"npv,leak_rate,leak_abs"
27718,0.8412139605462823,0.9434302619236598,1568,0.4224137931034483,0.5340740685548319,False,"npv,leak_rate,leak_abs"
27724,0.8413960546282245,0.9434425046890781,1568,0.4224137931034483,0.5404338891057149,False,"npv,leak_rate,leak_abs"
27726,0.8414567526555387,0.9434105172040684,1569,0.42268318965517243,0.5479612556098397,False,"npv,leak_rate,leak_abs"
27728,0.8415174506828528,0.9433785343335257,1570,0.4229525862068966,0.5639781955531836,False,"npv,leak_rate,leak_abs"
27729,0.8415477996965098,0.9433805762919687,1570,0.4229525862068966,0.564350048855136,False,"npv,leak_rate,leak_abs"
27730,0.8415781487101669,0.9433826181031374,1570,0.4229525862068966,0.5659700405104344,False,"npv,leak_rate,leak_abs"
27731,0.841608497723824,0.9433846597670477,1570,0.4229525862068966,0.5735117401653812,False,"npv,leak_rate,leak_abs"
27732,0.841638846737481,0.9433867012837156,1570,0.4229525862068966,0.5741206340999123,False,"npv,leak_rate,leak_abs"
27738,0.8418209408194234,0.9433628956665946,1571,0.42322198275862066,0.5748007043543479,False,"npv,leak_rate,leak_abs"
27739,0.8418512898330804,0.9433649374526839,1571,0.42322198275862066,0.5761002200953602,False,"npv,leak_rate,leak_abs"
27743,0.8419726858877087,0.9433010128681109,1573,0.42376077586206895,0.5778829114376391,False,"npv,leak_rate,leak_abs"
27744,0.8420030349013657,0.9433030565167243,1573,0.42376077586206895,0.580884111928863,False,"npv,leak_rate,leak_abs"
27745,0.8420333839150228,0.9433051000180213,1573,0.42376077586206895,0.5817754062681233,False,"npv,leak_rate,leak_abs"
27750,0.842185128983308,0.9432432432432433,1575,0.42429956896551724,0.5834152748234027,False,"npv,leak_rate,leak_abs"
27751,0.8422154779969651,0.9432092537205866,1576,0.4245689655172414,0.5856616786620628,False,"npv,leak_rate,leak_abs"
27752,0.8422458270106221,0.9432113000864802,1576,0.4245689655172414,0.5894336715184074,False,"npv,leak_rate,leak_abs"
27753,0.8422761760242792,0.9432133463049039,1576,0.4245689655172414,0.5937000310109173,False,"npv,leak_rate,leak_abs"
27755,0.8423368740515933,0.9432174382994055,1576,0.4245689655172414,0.5948829691718943,False,"npv,leak_rate,leak_abs"
27757,0.8423975720789074,0.9432215297042188,1576,0.4245689655172414,0.5961529231906101,False,"npv,leak_rate,leak_abs"
27762,0.8425493171471927,0.9431957351775808,1577,0.4248383620689655,0.5982749660624924,False,"npv,leak_rate,leak_abs"
27763,0.8425796661608498,0.9431977812196088,1577,0.4248383620689655,0.5985421865133256,False,"npv,leak_rate,leak_abs"
27766,0.842670713201821,0.9432039184614276,1577,0.4248383620689655,0.5995728768708031,False,"npv,leak_rate,leak_abs"
27771,0.8428224582701063,0.9432141442511973,1577,0.4248383620689655,0.5998558044090775,False,"npv,leak_rate,leak_abs"
27777,0.8430045523520485,0.943154408323433,1579,0.4253771551724138,0.6008788954235145,False,"npv,leak_rate,leak_abs"
27780,0.8430955993930197,0.9431605471562275,1579,0.4253771551724138,0.6011726873999956,False,"npv,leak_rate,leak_abs"
27781,0.8431259484066768,0.9431625931391958,1579,0.4253771551724138,0.6011977982506108,False,"npv,leak_rate,leak_abs"
27782,0.8431562974203338,0.9431646389748758,1579,0.4253771551724138,0.6041845548719406,False,"npv,leak_rate,leak_abs"
27784,0.8432169954476479,0.9431687302044343,1579,0.4253771551724138,0.6048821717252143,False,"npv,leak_rate,leak_abs"
27786,0.8432776934749621,0.9431728208450298,1579,0.4253771551724138,0.6074008907130724,False,"npv,leak_rate,leak_abs"
27787,0.8433080424886191,0.9431748659445064,1579,0.4253771551724138,0.6113102871862801,False,"npv,leak_rate,leak_abs"
27789,0.8433687405159332,0.9431789557018965,1579,0.4253771551724138,0.6113898034361676,False,"npv,leak_rate,leak_abs"
27790,0.8433990895295903,0.9431810003598416,1579,0.4253771551724138,0.6132325577276674,False,"npv,leak_rate,leak_abs"
27791,0.8434294385432474,0.9431470619984887,1580,0.42564655172413796,0.6133047921992761,False,"npv,leak_rate,leak_abs"
27794,0.8435204855842185,0.9431172195437865,1581,0.42591594827586204,0.6160415297411436,False,"npv,leak_rate,leak_abs"
27798,0.8436418816388468,0.9431254047053745,1581,0.42591594827586204,0.6163928823635108,False,"npv,leak_rate,leak_abs"
27800,0.8437025796661608,0.9431294964028777,1581,0.42591594827586204,0.6170647221900329,False,"npv,leak_rate,leak_abs"
27801,0.8437329286798179,0.9431315420308622,1581,0.42591594827586204,0.6174344613163858,False,"npv,leak_rate,leak_abs"
27805,0.8438543247344461,0.9431037583168494,1582,0.4261853448275862,0.6183159014751705,False,"npv,leak_rate,leak_abs"
27806,0.8438846737481032,0.9431058045026254,1582,0.4261853448275862,0.6186277939478664,False,"npv,leak_rate,leak_abs"
27812,0.8440667678300455,0.9431180785272544,1582,0.4261853448275862,0.6195401863092536,False,"npv,leak_rate,leak_abs"
27814,0.8441274658573596,0.9431221686920256,1582,0.4261853448275862,0.6196342721343767,False,"npv,leak_rate,leak_abs"
27815,0.8441578148710167,0.9431242135538379,1582,0.4261853448275862,0.620245152899303,False,"npv,leak_rate,leak_abs"
27816,0.8441881638846738,0.9431262582686224,1582,0.4261853448275862,0.6244134358072314,False,"npv,leak_rate,leak_abs"
27821,0.8443399089529591,0.9430286474246073,1585,0.4269935344827586,0.6244172485678249,False,"npv,leak_rate,leak_abs"
27824,0.8444309559939301,0.9430347901092582,1585,0.4269935344827586,0.6260032947778995,False,"npv,leak_rate,leak_abs"
27827,0.8445220030349013,0.9430409314694361,1585,0.4269935344827586,0.6269390733276264,False,"npv,leak_rate,leak_abs"
27829,0.8445827010622154,0.943045024973948,1585,0.4269935344827586,0.62883250843454,False,"npv,leak_rate,leak_abs"
27832,0.8446737481031866,0.9430511641276229,1585,0.4269935344827586,0.6294242173584742,False,"npv,leak_rate,leak_abs"
27833,0.8447040971168437,0.9430532102180864,1585,0.4269935344827586,0.6297320887965506,False,"npv,leak_rate,leak_abs"
27835,0.8447647951441578,0.9429854499730556,1587,0.4275323275862069,0.6316755786240484,False,"npv,leak_rate,leak_abs"
27840,0.8449165402124431,0.9429956896551724,1587,0.4275323275862069,0.6320712994213568,False,"npv,leak_rate,leak_abs"
27844,0.8450379362670714,0.9430038787530527,1587,0.4275323275862069,0.6336233251622169,False,"npv,leak_rate,leak_abs"
27847,0.8451289833080425,0.9430100190325709,1587,0.4275323275862069,0.6340903569025743,False,"npv,leak_rate,leak_abs"
27849,0.8451896813353565,0.9430141118173004,1587,0.4275323275862069,0.6360580372755796,False,"npv,leak_rate,leak_abs"
27851,0.8452503793626707,0.9430182040142185,1587,0.4275323275862069,0.6393056330472641,False,"npv,leak_rate,leak_abs"
27854,0.8453414264036418,0.943024341207726,1587,0.4275323275862069,0.6398897818350701,False,"npv,leak_rate,leak_abs"
27858,0.8454628224582701,0.9430325220762438,1587,0.4275323275862069,0.6411350320956773,False,"npv,leak_rate,leak_abs"
27864,0.8456449165402125,0.9430447889750215,1587,0.4275323275862069,0.6418747241705761,False,"npv,leak_rate,leak_abs"
27865,0.8456752655538695,0.943046832944554,1587,0.4275323275862069,0.6436906801894853,False,"npv,leak_rate,leak_abs"
27873,0.845918057663126,0.9429555483801528,1590,0.42834051724137934,0.6485377453499449,False,"npv,leak_rate,leak_abs"
27875,0.84597875569044,0.9429596412556054,1590,0.42834051724137934,0.649111414905159,False,"npv,leak_rate,leak_abs"
27876,0.8460091047040971,0.9429616874730952,1590,0.42834051724137934,0.6501082703944506,False,"npv,leak_rate,leak_abs"
27883,0.8462215477996965,0.9429760068859161,1590,0.42834051724137934,0.6513187441568421,False,"npv,leak_rate,leak_abs"
27886,0.8463125948406677,0.9429821415764182,1590,0.42834051724137934,0.6544601541228717,False,"npv,leak_rate,leak_abs"
27888,0.8463732928679818,0.9429503729202524,1591,0.4286099137931034,0.6554325214880601,False,"npv,leak_rate,leak_abs"
27889,0.8464036418816389,0.9429524185162609,1591,0.4286099137931034,0.6557960938895988,False,"npv,leak_rate,leak_abs"
27890,0.8464339908952959,0.942954463965579,1591,0.4286099137931034,0.6578750806758082,False,"npv,leak_rate,leak_abs"
27891,0.846464339908953,0.9429565092682227,1591,0.4286099137931034,0.6584487502310223,False,"npv,leak_rate,leak_abs"
27892,0.84649468892261,0.9429585544242076,1591,0.4286099137931034,0.6621182515975488,False,"npv,leak_rate,leak_abs"
27898,0.8466767830045524,0.9429708222811671,1591,0.4286099137931034,0.6636772779361387,False,"npv,leak_rate,leak_abs"
27899,0.8467071320182095,0.9429370228323596,1592,0.42887931034482757,0.6663216188936725,False,"npv,leak_rate,leak_abs"
27900,0.8467374810318664,0.9429390681003584,1592,0.42887931034482757,0.6675151448899379,False,"npv,leak_rate,leak_abs"
27902,0.8467981790591805,0.9429431581965451,1592,0.42887931034482757,0.668088911640319,False,"npv,leak_rate,leak_abs"
27903,0.8468285280728376,0.9429452030247644,1592,0.42887931034482757,0.6688461179502154,False,"npv,leak_rate,leak_abs"
27904,0.8468588770864947,0.942947247706422,1592,0.42887931034482757,0.6717820948255634,False,"npv,leak_rate,leak_abs"
27905,0.8468892261001517,0.9429492922415338,1592,0.42887931034482757,0.6719997613204117,False,"npv,leak_rate,leak_abs"
27907,0.8469499241274658,0.9429175475687104,1593,0.4291487068965517,0.6724558673209509,False,"npv,leak_rate,leak_abs"
27908,0.8469802731411229,0.9428837609287659,1594,0.42941810344827586,0.6732247832096131,False,"npv,leak_rate,leak_abs"
27910,0.847040971168437,0.9428878538158366,1594,0.42941810344827586,0.6737411613450018,False,"npv,leak_rate,leak_abs"
27911,0.8470713201820941,0.942889900039411,1594,0.42941810344827586,0.6739972297062286,False,"npv,leak_rate,leak_abs"
27913,0.8471320182094082,0.9428939920467165,1594,0.42941810344827586,0.6757486407236365,False,"npv,leak_rate,leak_abs"
27918,0.8472837632776935,0.9428684003152088,1595,0.4296875,0.6769626070102407,False,"npv,leak_rate,leak_abs"
27919,0.8473141122913506,0.9428704466492352,1595,0.4296875,0.6778485345740541,False,"npv,leak_rate,leak_abs"
27921,0.8473748103186647,0.9428745388775474,1595,0.4296875,0.6785222391287274,False,"npv,leak_rate,leak_abs"
27923,0.8474355083459788,0.9428786305196433,1595,0.4296875,0.6789164667713206,False,"npv,leak_rate,leak_abs"
27924,0.8474658573596359,0.9428806761208995,1595,0.4296875,0.6819890767107724,False,"npv,leak_rate,leak_abs"
27925,0.8474962063732928,0.9428469113697404,1596,0.42995689655172414,0.6853021159421292,False,"npv,leak_rate,leak_abs"
27929,0.8476176024279211,0.9428550968527337,1596,0.42995689655172414,0.6904099926136673,False,"npv,leak_rate,leak_abs"
27930,0.8476479514415781,0.9428571428571428,1596,0.42995689655172414,0.6947127241467111,False,"npv,leak_rate,leak_abs"
27931,0.8476783004552352,0.9428233862017114,1597,0.4302262931034483,0.6954125611569787,False,"npv,leak_rate,leak_abs"
27932,0.8477086494688922,0.9428254331949019,1597,0.4302262931034483,0.6957450466490149,False,"npv,leak_rate,leak_abs"
27933,0.8477389984825493,0.9428274800415279,1597,0.4302262931034483,0.6974511492820666,False,"npv,leak_rate,leak_abs"
27939,0.8479210925644917,0.9427681735208848,1599,0.4307650862068966,0.6989464991466957,False,"npv,leak_rate,leak_abs"
27940,0.8479514415781487,0.9427702219040802,1599,0.4307650862068966,0.7025875222204612,False,"npv,leak_rate,leak_abs"
27944,0.848072837632777,0.9427426281133696,1600,0.43103448275862066,0.7030172288276433,False,"npv,leak_rate,leak_abs"
27949,0.8482245827010623,0.942717091845862,1601,0.4313038793103448,0.704153603466837,False,"npv,leak_rate,leak_abs"
27950,0.8482549317147192,0.9426833631484794,1602,0.43157327586206895,0.7045703733220436,False,"npv,leak_rate,leak_abs"
27953,0.8483459787556904,0.9426537402067756,1603,0.4318426724137931,0.7049062597892055,False,"npv,leak_rate,leak_abs"
27959,0.8485280728376328,0.9426302800529347,1604,0.43211206896551724,0.7068710750416366,False,"npv,leak_rate,leak_abs"
27961,0.8485887708649469,0.9426343836057366,1604,0.43211206896551724,0.7069588426302331,False,"npv,leak_rate,leak_abs"
27967,0.8487708649468892,0.9426109343154432,1605,0.4323814655172414,0.7071076811744814,False,"npv,leak_rate,leak_abs"
27968,0.8488012139605463,0.9426129862700229,1605,0.4323814655172414,0.7078183217998922,False,"npv,leak_rate,leak_abs"
27970,0.8488619119878604,0.9425813371469431,1606,0.4326508620689655,0.7082141874385894,False,"npv,leak_rate,leak_abs"
27973,0.8489529590288316,0.9425874950845458,1606,0.4326508620689655,0.7090300946654505,False,"npv,leak_rate,leak_abs"
27974,0.8489833080424887,0.9425895474369057,1606,0.4326508620689655,0.7095852693726649,False,"npv,leak_rate,leak_abs"
27980,0.8491654021244309,0.942494639027877,1609,0.43345905172413796,0.7100157854299628,False,"npv,leak_rate,leak_abs"
27993,0.8495599393019727,0.9423427285392777,1614,0.4348060344827586,0.7113444768409427,False,"npv,leak_rate,leak_abs"
27997,0.849681335356601,0.9422795299496375,1616,0.4353448275862069,0.7122613741084177,False,"npv,leak_rate,leak_abs"
27998,0.849711684370258,0.942245874705336,1617,0.43561422413793105,0.7132042302288035,False,"npv,leak_rate,leak_abs"
28004,0.8498937784522003,0.9421868304527925,1619,0.43615301724137934,0.7143323913343332,False,"npv,leak_rate,leak_abs"
28005,0.8499241274658573,0.9421888948402071,1619,0.43615301724137934,0.7150242612863545,False,"npv,leak_rate,leak_abs"
28006,0.8499544764795144,0.9421909590801971,1619,0.43615301724137934,0.7151390637718888,False,"npv,leak_rate,leak_abs"
28018,0.8503186646433991,0.9420729531015776,1623,0.43723060344827586,0.7154353465722462,False,"npv,leak_rate,leak_abs"
28023,0.8504704097116844,0.942083288727117,1623,0.43723060344827586,0.7155716507396032,False,"npv,leak_rate,leak_abs"
28028,0.8506221547799696,0.9420936206650492,1623,0.43723060344827586,0.7161614572955283,False,"npv,leak_rate,leak_abs"
28029,0.8506525037936267,0.9420956866102965,1623,0.43723060344827586,0.716338291409704,False,"npv,leak_rate,leak_abs"
28030,0.8506828528072837,0.9420977524081341,1623,0.43723060344827586,0.7179595832830401,False,"npv,leak_rate,leak_abs"
28040,0.8509863429438543,0.9420114122681883,1626,0.4380387931034483,0.7181727094309429,False,"npv,leak_rate,leak_abs"
28053,0.851380880121396,0.9418244038070794,1632,0.4396551724137931,0.7186296250202606,False,"npv,leak_rate,leak_abs"
28055,0.8514415781487101,0.9417929067902334,1633,0.43992456896551724,0.718951163484491,False,"npv,leak_rate,leak_abs"
28057,0.8515022761760243,0.9417970559931568,1633,0.43992456896551724,0.7191096689929027,False,"npv,leak_rate,leak_abs"
28063,0.8516843702579666,0.941738231835513,1635,0.4404633620689655,0.7204981558265047,False,"npv,leak_rate,leak_abs"
28064,0.8517147192716237,0.9417403078677309,1635,0.4404633620689655,0.7213316188100393,False,"npv,leak_rate,leak_abs"
28066,0.8517754172989378,0.9417088291883418,1636,0.44073275862068967,0.7217984582966879,False,"npv,leak_rate,leak_abs"
28068,0.8518361153262519,0.9416773549950122,1637,0.4410021551724138,0.722134849589746,False,"npv,leak_rate,leak_abs"
28072,0.8519575113808802,0.9416500427472214,1638,0.44127155172413796,0.7222194461818539,False,"npv,leak_rate,leak_abs"
28090,0.8525037936267071,0.9416162335350658,1640,0.4418103448275862,0.7224082476363975,False,"npv,leak_rate,leak_abs"
28093,0.8525948406676783,0.941586872174563,1641,0.44207974137931033,0.7229344286417263,False,"npv,leak_rate,leak_abs"
28094,0.8526251896813354,0.9415889513775183,1641,0.44207974137931033,0.7235114155072624,False,"npv,leak_rate,leak_abs"
28097,0.8527162367223066,0.94152400612165,1643,0.4426185344827586,0.723562611876759,False,"npv,leak_rate,leak_abs"
28100,0.8528072837632777,0.9414590747330961,1645,0.4431573275862069,0.7249149762849156,False,"npv,leak_rate,leak_abs"
28101,0.8528376327769347,0.9414255720436995,1646,0.44342672413793105,0.7256478880835047,False,"npv,leak_rate,leak_abs"
28105,0.8529590288315629,0.9414339085571962,1646,0.44342672413793105,0.7258861720009825,False,"npv,leak_rate,leak_abs"
28110,0.8531107738998482,0.9414443258626823,1646,0.44342672413793105,0.7266393028154574,False,"npv,leak_rate,leak_abs"
28111,0.8531411229135053,0.9414464088790865,1646,0.44342672413793105,0.7267744541412473,False,"npv,leak_rate,leak_abs"
28115,0.8532625189681335,0.9414191712608928,1647,0.4436961206896552,0.7270335457701769,False,"npv,leak_rate,leak_abs"
28127,0.8536267071320182,0.9413730579158816,1649,0.4442349137931034,0.7272219167605058,False,"npv,leak_rate,leak_abs"
28140,0.85402124430956,0.9412579957356076,1653,0.4453125,0.7272384241333677,False,"npv,leak_rate,leak_abs"
28144,0.8541426403641882,0.9412663445139283,1653,0.4453125,0.7274428772684343,False,"npv,leak_rate,leak_abs"
28145,0.8541729893778452,0.9412684313377154,1653,0.4453125,0.7281767487983853,False,"npv,leak_rate,leak_abs"
28146,0.8542033383915023,0.9412705180132168,1653,0.4453125,0.7290780838958943,False,"npv,leak_rate,leak_abs"
28148,0.8542640364188164,0.9412391644166548,1654,0.44558189655172414,0.730087518494602,False,"npv,leak_rate,leak_abs"
28149,0.8542943854324735,0.9412412519094817,1654,0.44558189655172414,0.7301659656043451,False,"npv,leak_rate,leak_abs"
28150,0.8543247344461306,0.9412433392539965,1654,0.44558189655172414,0.7304462815295497,False,"npv,leak_rate,leak_abs"
28166,0.8548103186646434,0.9412057090108642,1656,0.44612068965517243,0.73078829331445,False,"npv,leak_rate,leak_abs"
28167,0.8548406676783005,0.9412077963574396,1656,0.44612068965517243,0.7315974282330626,False,"npv,leak_rate,leak_abs"
28173,0.8550227617602428,0.9412203173250985,1656,0.44612068965517243,0.7337889239729098,False,"npv,leak_rate,leak_abs"
28174,0.8550531107738999,0.9412224036345567,1656,0.44612068965517243,0.7339196902106818,False,"npv,leak_rate,leak_abs"
28176,0.855113808801214,0.9412265758091993,1656,0.44612068965517243,0.7349044346026875,False,"npv,leak_rate,leak_abs"
28199,0.8558118361153263,0.9411681265293096,1659,0.4469288793103448,0.7355287505653596,False,"npv,leak_rate,leak_abs"
28200,0.8558421851289834,0.9411702127659575,1659,0.4469288793103448,0.7355578572168903,False,"npv,leak_rate,leak_abs"
28201,0.8558725341426404,0.9411722988546506,1659,0.4469288793103448,0.7363007649991451,False,"npv,leak_rate,leak_abs"
28202,0.8559028831562974,0.9411743847954046,1659,0.4469288793103448,0.7378617249194437,False,"npv,leak_rate,leak_abs"
28204,0.8559635811836115,0.9411785562331584,1659,0.4469288793103448,0.7382670905323667,False,"npv,leak_rate,leak_abs"
28205,0.8559939301972685,0.9411806417301897,1659,0.4469288793103448,0.7393362548249353,False,"npv,leak_rate,leak_abs"
28206,0.8560242792109256,0.9411827270793448,1659,0.4469288793103448,0.739622904984729,False,"npv,leak_rate,leak_abs"
28208,0.8560849772382397,0.9411514463981849,1660,0.44719827586206895,0.739731225103154,False,"npv,leak_rate,leak_abs"
28209,0.8561153262518968,0.9411535325605304,1660,0.44719827586206895,0.7400283138682544,False,"npv,leak_rate,leak_abs"
28211,0.8561760242792109,0.9411222572755308,1661,0.4474676724137931,0.7405934360664411,False,"npv,leak_rate,leak_abs"
28212,0.856206373292868,0.9410888983411314,1662,0.44773706896551724,0.7406815347309229,False,"npv,leak_rate,leak_abs"
28213,0.856236722306525,0.9410909864246978,1662,0.44773706896551724,0.7409670096455587,False,"npv,leak_rate,leak_abs"
28233,0.8568437025796661,0.9410972974887543,1663,0.4480064655172414,0.7409746597535731,False,"npv,leak_rate,leak_abs"
28240,0.8570561456752656,0.9410764872521247,1664,0.4482758620689655,0.741177550460201,False,"npv,leak_rate,leak_abs"
28246,0.8572382397572079,0.9410536005098067,1665,0.44854525862068967,0.7416432072316588,False,"npv,leak_rate,leak_abs"
28247,0.857268588770865,0.941055687329628,1665,0.44854525862068967,0.7417605322848717,False,"npv,leak_rate,leak_abs"
28250,0.8573596358118362,0.9410619469026549,1665,0.44854525862068967,0.7422579632188445,False,"npv,leak_rate,leak_abs"
28251,0.8573899848254932,0.9410640331315706,1665,0.44854525862068967,0.7425145216102629,False,"npv,leak_rate,leak_abs"
28252,0.8574203338391502,0.9410661192127991,1665,0.44854525862068967,0.7432827081635729,False,"npv,leak_rate,leak_abs"
28254,0.8574810318664643,0.9410702909322574,1665,0.44854525862068967,0.7439938139295039,False,"npv,leak_rate,leak_abs"
28255,0.8575113808801214,0.9410369846044948,1666,0.4488146551724138,0.7447297644297273,False,"npv,leak_rate,leak_abs"
28258,0.8576024279210925,0.9410078561823201,1667,0.44908405172413796,0.7459461196279666,False,"npv,leak_rate,leak_abs"
