band_size,coverage,npv,subscribers_routed,leakage_rate,threshold,feasible,binding
23695,0.7191198786039453,0.9506646971935008,1169,0.31492456896551724,0.4249891550332803,False,"npv,leak_rate,leak_abs"
23698,0.7192109256449165,0.9506287450417756,1170,0.3151939655172414,0.42609874706436357,False,"npv,leak_rate,leak_abs"
23770,0.7213960546282245,0.9506100126209508,1174,0.31627155172413796,0.4263953654797023,False,"npv,leak_rate,leak_abs"
23785,0.7218512898330804,0.9505991170906033,1175,0.31654094827586204,0.4265225355341517,False,"npv,leak_rate,leak_abs"
23790,0.7220030349013657,0.9505674653215637,1176,0.3168103448275862,0.42669904696361904,False,"npv,leak_rate,leak_abs"
23802,0.7223672230652504,0.9505923871943535,1176,0.3168103448275862,0.42746300323525205,False,"npv,leak_rate,leak_abs"
23842,0.7235811836115327,0.9505494505494505,1179,0.3176185344827586,0.42760691764207087,False,"npv,leak_rate,leak_abs"
23863,0.7242185128983308,0.9504672505552529,1182,0.31842672413793105,0.4277439157396999,False,"npv,leak_rate,leak_abs"
23959,0.7271320182094082,0.9503318168537919,1190,0.32058189655172414,0.42797431489306276,False,"npv,leak_rate,leak_abs"
23967,0.7273748103186647,0.950348395710769,1190,0.32058189655172414,0.42815084490265043,False,"npv,leak_rate,leak_abs"
23989,0.7280424886191199,0.9503522447788569,1191,0.3208512931034483,0.42825755914106417,False,"npv,leak_rate,leak_abs"
24054,0.7300151745068285,0.9504448324602977,1192,0.32112068965517243,0.4288134614300483,False,"npv,leak_rate,leak_abs"
24059,0.7301669195751138,0.9504551311359575,1192,0.32112068965517243,0.4292503363113631,False,"npv,leak_rate,leak_abs"
24073,0.7305918057663126,0.9504839446683006,1192,0.32112068965517243,0.4299525172590558,False,"npv,leak_rate,leak_abs"
24074,0.7306221547799696,0.9504444629060397,1193,0.3213900862068966,0.43005951463546765,False,"npv,leak_rate,leak_abs"
24083,0.7308952959028832,0.950338412988415,1196,0.32219827586206895,0.4301574110653777,False,"npv,leak_rate,leak_abs"
24115,0.731866464339909,0.9503628447024673,1197,0.3224676724137931,0.4311533184353362,False,"npv,leak_rate,leak_abs"
24132,0.7323823975720789,0.9503563732802918,1198,0.32273706896551724,0.43144103899629255,False,"npv,leak_rate,leak_abs"
24161,0.7332625189681335,0.9503745705889657,1199,0.3230064655172414,0.4329461825716556,False,"npv,leak_rate,leak_abs"
24162,0.7332928679817906,0.9503766244516182,1199,0.3230064655172414,0.4336999513418868,False,"npv,leak_rate,leak_abs"
