band_size,band_fraction,precision,positives_in_band,recall,threshold,feasible,binding
1334,0.06583427922814983,0.5839580209895052,779,0.20985991379310345,0.8313154605022188,True,
1355,0.0668706509401372,0.581549815498155,788,0.2122844827586207,0.8308617569148695,True,
1356,0.06692000197404135,0.581858407079646,789,0.21255387931034483,0.8307564724678798,True,
1384,0.06830183092335784,0.5823699421965318,806,0.21713362068965517,0.8304156922490926,True,
1386,0.06840053299116616,0.5829725829725829,808,0.21767241379310345,0.8293068009569728,True,
1388,0.06849923505897448,0.5828530259365994,809,0.2179418103448276,0.8291377960886033,True,
1392,0.06869663919459112,0.5826149425287356,811,0.21848060344827586,0.8283742850757098,True,
1395,0.0688446922963036,0.5827956989247312,813,0.21901939655172414,0.8281274607103861,True,
1396,0.06889404333020777,0.5830945558739254,814,0.2192887931034483,0.8278441799915758,True,
1398,0.06899274539801609,0.5836909871244635,816,0.21982758620689655,0.8277116380280337,True,
1402,0.06919014953363273,0.5834522111269614,818,0.22036637931034483,0.8267448946048509,True,
1404,0.06928885160144105,0.5826210826210826,818,0.22036637931034483,0.8258935583632118,True,
1414,0.06978236194048265,0.5806223479490806,821,0.22117456896551724,0.8255519290288799,True,
1421,0.07012781917781177,0.5791695988740324,823,0.22171336206896552,0.8254553834533408,True,
1422,0.07017717021171593,0.5794655414908579,824,0.22198275862068967,0.8252538573628133,True,
1423,0.0702265212456201,0.5797610681658468,825,0.22225215517241378,0.8249037164855992,True,
1427,0.07042392538123673,0.5795374912403644,827,0.22279094827586207,0.8242179140777907,True,
1428,0.0704732764151409,0.5791316526610645,827,0.22279094827586207,0.8238844541293745,True,
1429,0.07052262744904506,0.5787263820853744,827,0.22279094827586207,0.823673152528114,True,
1430,0.07057197848294922,0.579020979020979,828,0.22306034482758622,0.8227857848867343,True,
1433,0.0707200315846617,0.5799023028611305,831,0.22386853448275862,0.8226020458954527,True,
1434,0.07076938261856586,0.5794979079497908,831,0.22386853448275862,0.8225322589087771,True,
1435,0.07081873365247002,0.5790940766550523,831,0.22386853448275862,0.8223838315730534,True,
1439,0.07101613778808666,0.5788742182070883,833,0.2244073275862069,0.822117171900854,True,
1440,0.07106548882199082,0.5791666666666667,834,0.22467672413793102,0.8216993591604727,True,
1445,0.07131224399151162,0.5771626297577854,834,0.22467672413793102,0.8214784930512283,True,
1451,0.07160835019493658,0.5768435561681599,837,0.22548491379310345,0.8213329094921542,True,
1454,0.07175640329664906,0.577028885832187,839,0.2260237068965517,0.8211060855115224,True,
1455,0.07180575433055322,0.5773195876288659,840,0.22629310344827586,0.821011467307444,True,
1456,0.07185510536445738,0.5776098901098901,841,0.2265625,0.8209936655531161,True,
1458,0.0719538074322657,0.5775034293552812,842,0.22683189655172414,0.8208621494889672,True,
1459,0.07200315846616986,0.5771076079506511,842,0.22683189655172414,0.8204046754624563,True,
1460,0.07205250950007402,0.5773972602739726,843,0.2271012931034483,0.8197991785002371,True,
1461,0.07210186053397818,0.5776865160848734,844,0.2273706896551724,0.8196926334320798,True,
1469,0.07249666880521147,0.5772634445200817,848,0.22844827586206898,0.8185839014763107,True,
1473,0.07269407294082811,0.5763747454175153,849,0.2287176724137931,0.8182181916544221,True,
1474,0.07274342397473227,0.5759837177747625,849,0.2287176724137931,0.8180453226407788,True,
1475,0.07279277500863643,0.5755932203389831,849,0.2287176724137931,0.817932540452963,True,
1476,0.07284212604254059,0.575880758807588,850,0.22898706896551724,0.8178955384448676,True,
1492,0.07363174258500715,0.5730563002680965,855,0.23033405172413793,0.8173604415847371,True,
1493,0.07368109361891131,0.5726724715338245,855,0.23033405172413793,0.815482443984507,True,
1523,0.07516162463603612,0.5764937623112278,878,0.2365301724137931,0.814786462150463,True,
1524,0.07521097566994028,0.5761154855643045,878,0.2365301724137931,0.8144100575186733,True,
1525,0.07526032670384444,0.5757377049180328,878,0.2365301724137931,0.8142214400078585,True,
1526,0.0753096777377486,0.5753604193971167,878,0.2365301724137931,0.8137399810833658,True,
1630,0.08044218526378127,0.5662576687116564,923,0.2486530172413793,0.8137356546972755,True,
1733,0.08552534175590978,0.5574148874783612,966,0.26023706896551724,0.8136186790892227,True,
1741,0.08592015002714307,0.5565766800689259,969,0.26104525862068967,0.8130282021877729,True,
1844,0.09100330651927158,0.5488069414316703,1012,0.27262931034482757,0.8127220395753079,True,
1845,0.09105265755317574,0.5490514905149051,1013,0.2728987068965517,0.8126587681608975,True,
1847,0.09115135962098406,0.5489983757444504,1014,0.27316810344827586,0.8119631254694526,True,
1849,0.09125006168879238,0.5494862087614927,1016,0.27370689655172414,0.8117104308327505,True,
